,portfolio,investment,cash
2022-11-15 09:15:00,458293.59580251994,404163.45663404,54130.139168479946
2022-11-16 09:15:00,457684.7715939,406293.38421790005,51391.38737599995
2022-11-17 09:15:00,457004.24804114003,405612.8606651401,51391.38737599995
2022-11-18 09:15:00,454118.51920213987,402727.1318261399,51391.38737599995
2022-11-21 09:15:00,455575.9328111,403628.9554511,51946.977359999946
2022-11-22 09:15:00,457693.98453036,405747.00717036,51946.977359999946
2022-11-23 09:15:00,459871.4027513999,407924.42539139994,51946.977359999946
2022-11-24 09:15:00,462052.8194644998,409702.3370514998,52350.48241299995
2022-11-25 09:15:00,464749.8524401001,412399.37002710014,52350.48241299995
2022-11-28 09:15:00,466725.6266275,466479.14421450003,246.48241299994697
2022-11-29 09:15:00,466840.43818999984,412389.15620999987,54451.28197999995
2022-11-30 09:15:00,471155.01277333003,416703.73079333006,54451.28197999995
2022-12-01 09:15:00,472726.1874352999,418274.90545529994,54451.28197999995
2022-12-02 09:15:00,473410.9510517999,417377.1272204999,56033.823831299946
2022-12-05 09:15:00,474040.7790659,418006.95523460006,56033.823831299946
2022-12-06 09:15:00,471389.1840132999,415355.3601819999,56033.823831299946
2022-12-07 09:15:00,471161.67501759995,416268.3527583,54893.322259299945
2022-12-08 09:15:00,473848.6262395,418955.3039802001,54893.322259299945
2022-12-09 09:15:00,469069.3533192999,414176.03105999995,54893.322259299945
2022-12-12 09:15:00,470952.9480583699,415931.74285266997,55021.205205699946
2022-12-13 09:15:00,473493.3996039,418472.1943982,55021.205205699946
2022-12-14 09:15:00,475432.1657699999,420410.96056429995,55021.205205699946
2022-12-15 09:15:00,475020.57746839995,422001.7523517,53018.82511669995
2022-12-16 09:15:00,471297.57789049984,470331.2527737999,966.3251166999471
2022-12-19 09:15:00,474677.7188496999,473711.3937329999,966.3251166999471
2022-12-20 09:15:00,473856.18530102994,419803.23018733,54052.95511369994
2022-12-21 09:15:00,465057.3904366999,411004.43532299995,54052.95511369994
2022-12-22 09:15:00,457202.40304852976,403149.4479348298,54052.95511369994
2022-12-23 09:15:00,440434.2709946999,389551.34090549994,50882.930089199945
2022-12-26 09:15:00,452602.89542037016,401719.9653311702,50882.930089199945
2022-12-27 09:15:00,457701.14186336996,406818.21177417005,50882.930089199945
2022-12-28 09:15:00,460543.68206949986,407943.1969802999,52600.485089199945
2022-12-29 09:15:00,461895.983499,409295.49840980006,52600.485089199945
2022-12-30 09:15:00,464050.81139237,411450.32630317,52600.485089199945
2023-01-02 09:15:00,468140.4897875299,415926.96978983,52213.51999769994
2023-01-03 09:15:00,468487.5559105,416274.03591280006,52213.51999769994
2023-01-04 09:15:00,464576.55989369977,412363.0398959998,52213.51999769994
2023-01-05 09:15:00,467121.593356,467013.5732583001,108.02009769994038
2023-01-06 09:15:00,464212.40428587,464104.3841881701,108.02009769994038
2023-01-09 09:15:00,465947.49701237003,465839.4769146701,108.02009769994038
2023-01-10 09:15:00,464301.9928180298,409676.4963590998,54625.49645892994
2023-01-11 09:15:00,463664.0645222899,409038.56806335994,54625.49645892994
2023-01-12 09:15:00,464031.6559835299,409406.15952459996,54625.49645892994
2023-01-13 09:15:00,464758.7347230299,412130.18827159994,52628.54645142994
2023-01-16 09:15:00,464442.5290638701,411813.98261244013,52628.54645142994
2023-01-17 09:15:00,463663.97259299,411035.42614156,52628.54645142994
2023-01-18 09:15:00,464725.43811032985,411206.3466758999,53519.09143442994
2023-01-19 09:15:00,463887.56460898975,410368.4731745598,53519.09143442994
2023-01-20 09:15:00,461414.39949586993,407895.30806144,53519.09143442994
2023-01-23 09:15:00,461576.9802338699,409261.97381744,52315.00641642994
2023-01-24 09:15:00,459591.90927803004,407276.9028616001,52315.00641642994
2023-01-25 09:15:00,454699.27935282997,453978.2229864,721.0563664299407
2023-01-27 09:15:00,448638.4072585298,394350.4178625999,54287.98939592994
2023-01-30 09:15:00,447570.3323727199,393282.34297679,54287.98939592994
2023-01-31 09:15:00,455408.1593666399,401120.16997070995,54287.98939592994
2023-02-01 09:15:00,449899.94377222995,396675.7490913,53224.19468092993
2023-02-02 09:15:00,450653.60065143,397429.4059705001,53224.19468092993
2023-02-03 09:15:00,448560.48590675974,395336.2912258298,53224.19468092993
2023-02-06 09:15:00,449671.1563592298,395691.45166229986,53979.70469692993
2023-02-07 09:15:00,449185.7047985999,395206.0001016699,53979.70469692993
2023-02-08 09:15:00,452696.24013026006,398716.5354333301,53979.70469692993
2023-02-09 09:15:00,453114.65876513004,398518.2040467001,54596.45471842993
2023-02-10 09:15:00,454028.8143746298,399432.3596561999,54596.45471842993
2023-02-13 09:15:00,448010.46424922976,393414.0095307998,54596.45471842993
2023-02-14 09:15:00,447079.87134593015,392169.47663250024,54910.39471342993
2023-02-15 09:15:00,449461.66746513004,449252.2726517001,209.39481342992804
2023-02-16 09:15:00,451482.1986905999,451272.80387716996,209.39481342992804
2023-02-17 09:15:00,450277.67615562986,397899.93129319994,52377.74486242992
2023-02-20 09:15:00,449859.2911775999,397481.54631517,52377.74486242992
2023-02-21 09:15:00,448551.8874124296,396174.1425499997,52377.74486242992
2023-02-22 09:15:00,442899.5137376299,389463.7470709,53435.76666672992
2023-02-23 09:15:00,443568.8409123301,390133.07424560015,53435.76666672992
2023-02-24 09:15:00,443463.35788023,390027.59121350007,53435.76666672992
2023-02-27 09:15:00,438760.60016122984,387745.48847999994,51015.11168122992
2023-02-28 09:15:00,440383.15853523,389368.0468540001,51015.11168122992
2023-03-01 09:15:00,446062.86868322996,395047.75700200006,51015.11168122992
2023-03-02 09:15:00,445653.75212876004,394601.5902333001,51052.161895459925
2023-03-03 09:15:00,448156.41181708995,397104.24992163,51052.161895459925
2023-03-06 09:15:00,451570.92829708965,400518.7664016297,51052.161895459925
2023-03-08 09:15:00,452645.9067479598,451885.49475249986,760.4119954599228
2023-03-09 09:15:00,450475.49532432994,449715.08332887,760.4119954599228
2023-03-10 09:15:00,447425.20828166,446664.79628620006,760.4119954599228
2023-03-13 09:15:00,440086.35834595986,387966.3883364999,52119.970009459925
2023-03-14 09:15:00,437803.56819226,385683.59818280005,52119.970009459925
2023-03-15 09:15:00,438337.40944578993,386217.43943633,52119.970009459925
2023-03-16 09:15:00,436714.59330945986,388341.8401379999,48372.753171459924
2023-03-17 09:15:00,439110.82129386,390738.0681224,48372.753171459924
2023-03-20 09:15:00,435394.3737360199,387021.62056455994,48372.753171459924
2023-03-21 09:15:00,436534.79064385983,391078.2211709999,45456.56947285993
2023-03-22 09:15:00,438196.5301340599,392739.9606612,45456.56947285993
2023-03-23 09:15:00,436792.26483505993,391335.69536220003,45456.56947285993
2023-03-24 09:15:00,431469.66068265,379183.95446379005,52285.70621885993
2023-03-27 09:15:00,427873.30197196,375587.59575310006,52285.70621885993
2023-03-28 09:15:00,424916.51756336004,424510.4613945001,406.0561688599264
2023-03-29 09:15:00,432154.47174745984,383330.6255220999,48823.84622535992
2023-03-31 09:15:00,437138.21696995985,388314.3707445999,48823.84622535992
2023-04-03 09:15:00,441860.47926235973,393036.6330369998,48823.84622535992
2023-04-05 09:15:00,445471.0774460299,399898.42087167,45572.65657435992
2023-04-06 09:15:00,446848.00068253005,401275.34410817013,45572.65657435992
2023-04-10 09:15:00,448890.8220025601,403318.16542820015,45572.65657435992
2023-04-11 09:15:00,451344.0684260598,404751.7168941999,46592.351531859924
2023-04-12 09:15:00,455125.22941052995,408532.87787867006,46592.351531859924
2023-04-13 09:15:00,458112.3990888599,411520.04755699995,46592.351531859924
2023-04-17 09:15:00,458800.41609545995,410302.0660649,48498.35003055992
2023-04-18 09:15:00,459769.1141406599,411270.7641101,48498.35003055992
2023-04-19 09:15:00,460173.17979856,411674.82976800005,48498.35003055992
2023-04-20 09:15:00,460061.6851521999,413120.37043209997,46941.31472009992
2023-04-21 09:15:00,457294.7588954999,456715.8942254,578.8646700999234
2023-04-24 09:15:00,459818.56920249993,459239.7045324,578.8646700999234
2023-04-25 09:15:00,461114.8369600998,409074.4222639999,52040.41469609992
2023-04-26 09:15:00,465241.5896071,413201.17491100007,52040.41469609992
2023-04-27 09:15:00,466883.0489856599,414842.63428955997,52040.41469609992
2023-04-28 09:15:00,471345.9310045997,420517.6397304998,50828.29127409992
2023-05-02 09:15:00,474664.84294889006,423836.55167479016,50828.29127409992
2023-05-03 09:15:00,477535.0754563897,426706.7841822898,50828.29127409992
2023-05-04 09:15:00,481219.13578808994,431425.49449199,49793.64129609992
2023-05-05 09:15:00,477930.77776209987,428137.13646599994,49793.64129609992
2023-05-08 09:15:00,480751.02735749976,430957.3860613998,49793.64129609992
2023-05-09 09:15:00,479393.02198300004,426125.3937726001,53267.628210399926
2023-05-10 09:15:00,482288.4614640401,429020.83325364016,53267.628210399926
2023-05-11 09:15:00,484471.46466584003,431203.8364554401,53267.628210399926
2023-05-12 09:15:00,483755.2483353999,483636.270125,118.97821039992414
2023-05-15 09:15:00,486684.40610295994,486565.42789256,118.97821039992414
2023-05-16 09:15:00,487649.6622228402,487530.68401244027,118.97821039992414
2023-05-17 09:15:00,489843.78855575994,436326.74539186,53517.04316389992
2023-05-18 09:15:00,487868.4342653401,434351.3911014402,53517.04316389992
2023-05-19 09:15:00,486442.42291846,432925.37975456007,53517.04316389992
2023-05-22 09:15:00,486852.07984089985,435509.8216149999,51342.258225899925
2023-05-23 09:15:00,486578.2096853402,435235.9514594402,51342.258225899925
2023-05-24 09:15:00,486969.11975625996,435626.86153036,51342.258225899925
2023-05-25 09:15:00,487199.8801434599,439265.89181855996,47933.988324899925
2023-05-26 09:15:00,490049.5734815399,442115.58515664,47933.988324899925
2023-05-29 09:15:00,490575.63254926,442641.64422436006,47933.988324899925
2023-05-30 09:15:00,490600.0583333399,442751.69503194,47848.36330139993
2023-05-31 09:15:00,492848.35102734,444999.98772594007,47848.36330139993
2023-06-01 09:15:00,497160.67783690017,496153.06453550025,1007.6133013999279
2023-06-02 09:15:00,500460.4661630398,449911.7178666399,50548.74829639992
2023-06-05 09:15:00,503301.73268439993,452752.98438800004,50548.74829639992
2023-06-06 09:15:00,504920.25439096,454371.50609456,50548.74829639992
2023-06-07 09:15:00,508826.2901988399,454328.40203144,54497.88816739992
2023-06-08 09:15:00,506220.0799258397,451722.19175843976,54497.88816739992
2023-06-09 09:15:00,504019.1070637599,449521.21889635996,54497.88816739992
2023-06-12 09:15:00,507306.39410276007,448261.72582936013,59044.66827339992
2023-06-13 09:15:00,511220.36135696014,452175.6930835602,59044.66827339992
2023-06-14 09:15:00,513697.6511188399,454652.98284544,59044.66827339992
2023-06-15 09:15:00,515493.6425239001,464373.0977170002,51120.54480689992
2023-06-16 09:15:00,519077.60982261,467957.0650157101,51120.54480689992
2023-06-19 09:15:00,521418.68021639995,470298.13540950004,51120.54480689992
2023-06-20 09:15:00,523861.08680325985,471733.71683935996,52127.36996389992
2023-06-21 09:15:00,523746.4559978999,522702.78603399993,1043.6699638999125
2023-06-22 09:15:00,518693.91153689986,517650.2415729999,1043.6699638999125
2023-06-23 09:15:00,513589.5301482599,458742.46509836,54847.06504989992
2023-06-26 09:15:00,517856.61173833994,463009.54668844,54847.06504989992
2023-06-27 09:15:00,521269.3199999,466422.2549500001,54847.06504989992
2023-06-28 09:15:00,521569.55357822974,472176.0808148298,49393.472763399914
2023-06-30 09:15:00,524497.8481737297,475104.3754103298,49393.472763399914
2023-07-03 09:15:00,527295.3142384,477901.8414750001,49393.472763399914
2023-07-04 09:15:00,525713.3663906899,475437.65153329,50275.714857399915
2023-07-05 09:15:00,528563.3094439099,478287.59458651004,50275.714857399915
2023-07-06 09:15:00,532031.9419323899,481756.22707498993,50275.714857399915
2023-07-07 09:15:00,530058.8688258899,476645.71555511997,53413.153270769915
2023-07-10 09:15:00,528309.2298102699,474896.07653950003,53413.153270769915
2023-07-11 09:15:00,533571.9303897498,480158.7771189799,53413.153270769915
2023-07-12 09:15:00,534640.6380037498,534320.4846329798,320.1533707699127
2023-07-13 09:15:00,531654.6215011501,531334.4681303801,320.1533707699127
2023-07-14 09:15:00,538618.20236575,538298.04899498,320.1533707699127
2023-07-17 09:15:00,542397.0967009299,484758.65152228996,57638.445178639915
2023-07-18 09:15:00,541151.7543453497,483513.3091667098,57638.445178639915
2023-07-19 09:15:00,542919.1607328499,485280.71555420995,57638.445178639915
2023-07-20 09:15:00,544333.99945935,484547.45925471006,59786.54020463992
2023-07-21 09:15:00,543209.3467486498,483422.80654400995,59786.54020463992
2023-07-24 09:15:00,544505.46167513,484718.92147049,59786.54020463992
2023-07-25 09:15:00,545783.0945046498,487376.9993735098,58406.09513113992
2023-07-26 09:15:00,547341.28658063,488935.19144949,58406.09513113992
2023-07-27 09:15:00,548568.3483806299,490162.25324949,58406.09513113992
2023-07-28 09:15:00,550997.1136017098,492278.18992343993,58718.923678269915
2023-07-31 09:15:00,557479.4304312099,498760.50675293995,58718.923678269915
2023-08-01 09:15:00,557500.92962691,556413.75594864,1087.1736782699154
2023-08-02 09:15:00,550998.2055561699,488083.81674176996,62914.38881439992
2023-08-03 09:15:00,550890.7174417299,487976.32862732996,62914.38881439992
2023-08-04 09:15:00,553086.13409163,490171.7452772301,62914.38881439992
2023-08-07 09:15:00,557569.0435689299,498497.7328714,59071.310697529916
2023-08-08 09:15:00,559265.32272793,500194.0120304001,59071.310697529916
2023-08-09 09:15:00,561621.4931949299,502550.18249740003,59071.310697529916
2023-08-10 09:15:00,559021.33160243,504899.02934563,54122.302256799914
2023-08-11 09:15:00,558790.97717293,504668.67491613014,54122.302256799914
2023-08-14 09:15:00,556464.6737704301,502342.3715136302,54122.302256799914
2023-08-16 09:15:00,559719.8518109301,504556.0745791301,55163.77723179991
2023-08-17 09:15:00,562731.5955603002,507567.81832850026,55163.77723179991
2023-08-18 09:15:00,561337.1513519298,506173.37412012985,55163.77723179991
2023-08-21 09:15:00,565570.6754791699,504407.8314920001,61162.84398716991
2023-08-22 09:15:00,569501.0317580099,568863.38767084,637.6440871699087
2023-08-23 09:15:00,574389.1904941698,573751.5464069999,637.6440871699087
2023-08-24 09:15:00,576199.4680945799,516284.8639014099,59914.604193169915
2023-08-25 09:15:00,572842.0163131699,512927.41211999994,59914.604193169915
2023-08-28 09:15:00,575590.48825658,515675.8840634101,59914.604193169915
2023-08-29 09:15:00,578642.5783432599,518731.64103885996,59910.937304399915
2023-08-30 09:15:00,581320.0763937399,521409.13908934,59910.937304399915
2023-08-31 09:15:00,584594.7165905398,524683.7792861399,59910.937304399915
2023-09-01 09:15:00,588353.7236443999,528095.870828,60257.852816399914
2023-09-04 09:15:00,592736.5126428999,532478.6598265,60257.852816399914
2023-09-05 09:15:00,596525.4836694497,536267.6308530498,60257.852816399914
2023-09-06 09:15:00,598133.0346053999,538383.4819070001,59749.552698399915
2023-09-07 09:15:00,601622.7314754499,541873.17877705,59749.552698399915
2023-09-08 09:15:00,604773.7114044499,545024.15870605,59749.552698399915
2023-09-11 09:15:00,610142.17602595,609294.9232675501,847.2527583999181
2023-09-12 09:15:00,589321.9512168999,588474.6984585,847.2527583999181
2023-09-13 09:15:00,594825.8639688999,593978.6112105,847.2527583999181
2023-09-14 09:15:00,599927.2878943998,538759.8951539999,61167.39274039992
2023-09-15 09:15:00,604442.0830623999,543274.690322,61167.39274039992
2023-09-18 09:15:00,601845.3596893497,540677.9669489497,61167.39274039992
2023-09-20 09:15:00,598247.2493699497,531604.5966645498,66642.65270539992
2023-09-21 09:15:00,592546.7232593499,525904.07055395,66642.65270539992
2023-09-22 09:15:00,592189.7604813501,525547.1077759502,66642.65270539992
2023-09-25 09:15:00,593825.17597521,524675.9068011801,69149.26917402992
2023-09-26 09:15:00,595037.98713303,525888.717959,69149.26917402992
2023-09-27 09:15:00,598580.41273745,529431.14356342,69149.26917402992
2023-09-28 09:15:00,594642.9599350297,524908.9789039998,69733.98103102992
2023-09-29 09:15:00,601402.96081103,531668.97978,69733.98103102992
2023-10-03 09:15:00,602012.1823120803,601463.7514010504,548.4309110299073
2023-10-04 09:15:00,596865.6397860299,533404.1388425,63461.50094352991
2023-10-05 09:15:00,597971.1024360298,534509.6014924999,63461.50094352991
2023-10-06 09:15:00,602973.4992830297,539511.9983394998,63461.50094352991
2023-10-09 09:15:00,593574.1297780299,525374.6288175,68199.50096052991
2023-10-10 09:15:00,602982.2987395299,534782.797779,68199.50096052991
2023-10-11 09:15:00,606189.3422069796,537989.8412464497,68199.50096052991
2023-10-12 09:15:00,608112.1054500799,538699.75461355,69412.3508365299
2023-10-13 09:15:00,607327.7039309801,537915.3530944502,69412.3508365299
2023-10-16 09:15:00,610324.3795469799,540912.02871045,69412.3508365299
2023-10-17 09:15:00,613277.36288898,540123.2620504501,73154.1008385299
2023-10-18 09:15:00,609173.6430464799,536019.54220795,73154.1008385299
2023-10-19 09:15:00,609112.1061045799,535958.00526605,73154.1008385299
2023-10-20 09:15:00,602212.3964680297,530969.2705989998,71243.1258690299
2023-10-23 09:15:00,584566.3472630301,584019.4713940002,546.8758690299001
2023-10-25 09:15:00,579720.6394585299,579173.7635895,546.8758690299001
2023-10-26 09:15:00,576011.8547400797,513244.4539190499,62767.4008210299
2023-10-27 09:15:00,584789.43516953,522022.0343485001,62767.4008210299
2023-10-30 09:15:00,586036.7068410298,523269.3060199999,62767.4008210299
2023-10-31 09:15:00,587456.7476980297,520583.04685399984,66873.7008440299
2023-11-01 09:15:00,586247.6059525299,519373.90510850004,66873.7008440299
2023-11-02 09:15:00,589937.0530400298,523063.35219599993,66873.7008440299
2023-11-03 09:15:00,593875.22111345,524820.5237984201,69054.6973150299
2023-11-06 09:15:00,599520.50565321,530465.8083381801,69054.6973150299
2023-11-07 09:15:00,600296.4834098498,531241.7860948199,69054.6973150299
2023-11-08 09:15:00,604044.80512029,533646.0498910001,70398.7552292899
2023-11-09 09:15:00,601660.2104311299,531261.45520184,70398.7552292899
2023-11-10 09:15:00,603660.98738745,533262.2321581601,70398.7552292899
2023-11-12 18:15:00,609072.0298849898,608747.2746557,324.7552292899054
2023-11-13 09:15:00,608178.4562272897,607853.7009979999,324.7552292899054
2023-11-15 09:15:00,614959.26463593,614634.5094066401,324.7552292899054
2023-11-16 09:15:00,617219.89234679,541144.9478065,76074.94454028991
2023-11-17 09:15:00,620378.6830142899,544303.738474,76074.94454028991
2023-11-20 09:15:00,620944.10874852,544869.1642082301,76074.94454028991
2023-11-21 09:15:00,623207.94044652,547429.7874276001,75778.15301891991
2023-11-22 09:15:00,621564.4046834199,545786.2516645,75778.15301891991
2023-11-23 09:15:00,623187.4189330197,547409.2659140999,75778.15301891991
2023-11-24 09:15:00,625208.55835032,553981.24911036,71227.30923995991
2023-11-28 09:15:00,627336.8096229598,556109.5003829999,71227.30923995991
2023-11-29 09:15:00,630434.4971163197,559207.1878763598,71227.30923995991
2023-11-30 09:15:00,636324.2923221696,564999.6532532098,71324.6390689599
2023-12-01 09:15:00,639881.8944299697,568557.2553610099,71324.6390689599
2023-12-04 09:15:00,649703.6789969598,648771.6398679999,932.0391289599065
2023-12-05 09:15:00,650553.6313542099,585352.24298325,65201.38837095991
2023-12-06 09:15:00,653845.9997114601,588644.6113405002,65201.38837095991
2023-12-07 09:15:00,656717.4252117099,591516.03684075,65201.38837095991
2023-12-08 09:15:00,654361.3277849598,586915.9394374999,67445.38834745991
2023-12-11 09:15:00,658302.5144352099,590857.12608775,67445.38834745991
2023-12-12 09:15:00,657779.5168057099,590334.12845825,67445.38834745991
2023-12-13 09:15:00,661307.1764854599,594981.504314,66325.67217145991
2023-12-14 09:15:00,667286.6382529499,600960.96608149,66325.67217145991
2023-12-15 09:15:00,671902.0747251699,605576.40255371,66325.67217145991
2023-12-18 09:15:00,674040.3859618396,609826.9756553797,64213.41030645991
2023-12-19 09:15:00,675386.4798544795,611173.0695480197,64213.41030645991
2023-12-20 09:15:00,654498.25062348,590284.8403170201,64213.41030645991
2023-12-21 09:15:00,664821.1208658202,596909.4103334902,67911.71053232992
2023-12-22 09:15:00,671778.5826058399,671330.3720735101,448.21053232991835
2023-12-26 09:15:00,677621.9024275399,677173.6918952101,448.21053232991835
2023-12-27 09:15:00,679564.9060878501,614294.3808910202,65270.52519682991
2023-12-28 09:15:00,685968.7670308099,620698.24183398,65270.52519682991
2023-12-29 09:15:00,690190.5500208101,624920.0248239802,65270.52519682991
2024-01-01 09:15:00,696628.1022520799,626768.14554925,69859.95670282992
2024-01-02 09:15:00,698977.9923640797,629118.0356612498,69859.95670282992
2024-01-03 09:15:00,699017.4621725797,629157.5054697498,69859.95670282992
2024-01-04 09:15:00,704953.4092920797,631521.4025662498,73432.00672582992
2024-01-05 09:15:00,707854.8098073301,634422.8030815002,73432.00672582992
2024-01-08 09:15:00,701865.4661779796,628433.4594521497,73432.00672582992
2024-01-09 09:15:00,705094.4470756601,631922.0905963302,73172.35647932993
2024-01-10 09:15:00,706539.0078782099,633366.6513988799,73172.35647932993
2024-01-11 09:15:00,711834.3009603296,638661.9444809997,73172.35647932993
2024-01-12 09:15:00,713696.9656894498,712850.8592801199,846.1064093299356
2024-01-15 09:15:00,715387.9794328099,714541.87302348,846.1064093299356
2024-01-16 09:15:00,712971.0702354497,712124.9638261198,846.1064093299356
2024-01-17 09:15:00,708536.66282654,638387.12035321,70149.54247332993
2024-01-18 09:15:00,706764.59142254,636615.0489492101,70149.54247332993
2024-01-19 09:15:00,716559.4793918302,646409.9369185002,70149.54247332993
2024-01-20 09:15:00,718140.0006888899,647886.92524206,70253.07544682993
2024-01-23 09:15:00,700272.0035924701,630018.9281456402,70253.07544682993
2024-01-24 09:15:00,711930.5536731898,641677.4782263599,70253.07544682993
2024-01-25 09:15:00,713477.8359360399,641407.29519121,72070.54074482992
2024-01-29 09:15:00,718945.47333482,646874.9325899901,72070.54074482992
2024-01-30 09:15:00,717809.82654584,645739.2858010101,72070.54074482992
2024-01-31 09:15:00,729288.55366756,661163.366622,68125.18704555993
2024-02-01 09:15:00,729923.3587984198,661798.1717528598,68125.18704555993
2024-02-02 09:15:00,731508.0866524999,730799.1996069399,708.8870455599244
2024-02-05 09:15:00,731155.8970191199,658410.18524006,72745.71177905993
2024-02-06 09:15:00,739030.33272042,666284.62094136,72745.71177905993
2024-02-07 09:15:00,740060.4552745002,667314.7434954402,72745.71177905993
2024-02-08 09:15:00,737916.0737700197,669604.1123988298,68311.96137118993
2024-02-09 09:15:00,730237.2752784602,661925.3139072703,68311.96137118993
2024-02-12 09:15:00,712538.76310752,644226.80173633,68311.96137118993
2024-02-13 09:15:00,713851.39246502,636276.80623883,77574.58622618993
2024-02-14 09:15:00,718788.2637619199,641213.67753573,77574.58622618993
2024-02-15 09:15:00,724937.4339831899,647362.8477569999,77574.58622618993
2024-02-16 09:15:00,729016.0880623498,655593.7680066599,73422.32005568992
2024-02-19 09:15:00,732372.0996813502,658949.7796256603,73422.32005568992
2024-02-20 09:15:00,731945.30831355,658522.9882578601,73422.32005568992
2024-02-21 09:15:00,728222.0965471899,653558.2260954999,74663.87045168993
2024-02-22 09:15:00,734335.5726483198,733475.2021966298,860.3704516899306
2024-02-23 09:15:00,736285.02075732,735424.65030563,860.3704516899306
2024-02-26 09:15:00,734150.7239850198,657241.2115755999,76909.51240941993
2024-02-27 09:15:00,733198.13226782,656288.6198584,76909.51240941993
2024-02-28 09:15:00,723794.36827182,646884.8558624001,76909.51240941993
2024-02-29 09:15:00,727985.1582281201,649453.4105053302,78531.74772278992
2024-03-01 09:15:00,733281.2051006199,654749.45737783,78531.74772278992
2024-03-02 09:15:00,737416.5145060197,658884.7667832298,78531.74772278992
2024-03-04 09:15:00,736397.5132434597,657028.0405236698,79369.47271978992
2024-03-05 09:15:00,734962.2991420199,655592.82642223,79369.47271978992
2024-03-06 09:15:00,727165.8128230601,647796.3401032701,79369.47271978992
2024-03-07 09:15:00,732281.6617927898,657837.334067,74444.32772578992
2024-03-11 09:15:00,723511.9895959601,649067.6618701703,74444.32772578992
2024-03-12 09:15:00,711186.4462185199,636742.1184927301,74444.32772578992
2024-03-13 09:15:00,681969.7097371197,681212.8820113299,756.8277257899172
2024-03-14 09:15:00,700395.1368644601,699638.3091386701,756.8277257899172
2024-03-15 09:15:00,702129.4260129598,701372.5982871698,756.8277257899172
2024-03-18 09:15:00,700956.9345631199,628787.86643406,72169.06812905992
2024-03-19 09:15:00,692135.7211790597,619966.6530499998,72169.06812905992
2024-03-20 09:15:00,690381.6555801197,618212.5874510598,72169.06812905992
2024-03-21 09:15:00,702335.76666706,627854.8283620001,74480.93830505991
2024-03-22 09:15:00,705147.8005822,630666.8622771401,74480.93830505991
2024-03-26 09:15:00,706968.1935994999,632487.25529444,74480.93830505991
2024-03-27 09:15:00,707935.9356875002,633399.7173964402,74536.21829105991
2024-03-28 09:15:00,710611.4617526202,636075.2434615602,74536.21829105991
2024-04-01 09:15:00,726187.5534769201,651651.3351858602,74536.21829105991
2024-04-02 09:15:00,731873.5428929398,654528.5476350099,77344.99525792991
2024-04-03 09:15:00,738732.0673444198,661387.0720864899,77344.99525792991
2024-04-04 09:15:00,738889.3046054196,738433.8093474897,455.49525792991335
2024-04-05 09:15:00,743725.2622713097,657784.2084878798,85941.05378342992
2024-04-08 09:15:00,746576.1857759502,660635.1319925203,85941.05378342992
2024-04-09 09:15:00,747114.24751191,661173.1937284801,85941.05378342992
2024-04-10 09:15:00,751811.6974033101,669434.2936718802,82377.40373142992
2024-04-12 09:15:00,747464.1862924303,665086.7825610003,82377.40373142992
2024-04-15 09:15:00,738352.2964793099,655974.89274788,82377.40373142992
2024-04-16 09:15:00,741288.44048492,659443.6737524901,81844.76673242993
2024-04-18 09:15:00,739530.4836769201,657685.7169444901,81844.76673242993
2024-04-19 09:15:00,739286.4342937198,657441.6675612899,81844.76673242993
2024-04-22 09:15:00,746169.08601479,657898.18292036,88270.90309442993
2024-04-23 09:15:00,751621.4760423701,663350.5729479401,88270.90309442993
2024-04-24 09:15:00,758334.4147189902,670063.5116245602,88270.90309442993
2024-04-25 09:15:00,764791.33313644,675274.9463430101,89516.38679342993
2024-04-26 09:15:00,773136.2407296398,772193.9539362099,942.2867934299284
2024-04-29 09:15:00,773546.8951957198,772604.6084022899,942.2867934299284
2024-04-30 09:15:00,774088.3069837198,684313.8588775599,89774.44810615992
2024-05-02 09:15:00,774809.5951541598,685035.1470479999,89774.44810615992
2024-05-03 09:15:00,773404.8923660996,683630.4442599397,89774.44810615992
2024-05-06 09:15:00,767416.3009581602,672234.9949527303,95181.30600542993
2024-05-07 09:15:00,758603.1488636599,663421.84285823,95181.30600542993
2024-05-08 09:15:00,762707.5808647001,667526.2748592702,95181.30600542993
2024-05-09 09:15:00,746695.5462114296,659587.1399719997,87108.40623942993
2024-05-10 09:15:00,751881.3470786602,664772.9408392302,87108.40623942993
2024-05-13 09:15:00,753157.5670582599,666049.1608188299,87108.40623942993
2024-05-14 09:15:00,764807.1106542898,682919.3475298599,81887.76312442993
2024-05-15 09:15:00,768207.07834257,686319.31521814,81887.76312442993
2024-05-16 09:15:00,773391.2351704898,691503.4720460598,81887.76312442993
2024-05-17 09:15:00,782812.2354335698,781331.7723091398,1480.463124429938
2024-05-18 09:15:00,789674.8875182898,788194.4243938599,1480.463124429938
2024-05-21 09:15:00,792345.0376333698,790864.5745089399,1480.463124429938
2024-05-22 09:15:00,796109.7998273701,706238.6616979402,89871.13812942995
2024-05-23 09:15:00,797596.5204755699,707725.3823461399,89871.13812942995
2024-05-24 09:15:00,796561.7301505702,706690.5920211402,89871.13812942995
2024-05-27 09:15:00,796800.7399759897,705333.5518605597,91467.18811542995
2024-05-28 09:15:00,792390.1958669896,700923.0077515596,91467.18811542995
2024-05-29 09:15:00,794452.2338150697,702985.0456996397,91467.18811542995
2024-05-30 09:15:00,784855.1402665699,694825.01213014,90030.12813642995
